Brand,Laptop_Model_Name,Laptop_Model_Number,Processor_Brand,Processor_Model,Storage_Type,Operating_System,Display_Resolution,Extracted_Rating,Battery_Life(Hours_Upto),Price,Stock,Time_Of_Extraction,URL,Source,Storage_Capacity(GB),Display_Size(Inches),RAM(GB),No_Of_Reviews,Laptop_Dimensions,Laptop_Weight(Pounds),image_src
Nmybwo,HL-K701,HL-K701,Intel,Others,SSD,Windows 11 Pro,1920 x 1200 MP,4.0,12.0,399.9,Yes,11/4/24 20:06,https://www.amazon.com/Purple-Laptop-Quad-Core-Backlit-Fingerprint/dp/B0CJ6KR9XB/ref=sr_1_1008?dib=eyJ2IjoiMSJ9.3xAXMmORJ2xPrEEEJ6242B-fdhn2ZcULC_WOuEU_YNQfT64_l8j8_LRFhOE4JRjw8-FE9tvsgLejqTmgTuUpbqIkd3ztZY58nUrIa8ttr1ikcEtSZDAGWXDPwaVyOWvSrLqU2zUJMKhWglgWgD6nTcgAAuG7qPvbW_8kpE15jPZEqVs_ua9lhsIOZbg6RSF6GG7Y7Ykp3ZXbmuG2rkt7DdBMZBldsG5gzpzoxvjjxoOfQAOXc_sO98sr5wnqvJzmCGS_qPpYE_ro23K11NTtG528LaxSH7fYXElLLucjHoc.SPcjMSil8JjRPcgldZiGWkL3M7GeH8DrNLr4zBQ-dhI&dib_tag=se&qid=1730676923&s=pc&sr=1-1008,Amazon,512,16.0,12,129,14.17 x 9.25 x 0.59 inches,3.6,
ASUS,ASUS ZenBook Pro Duo 15,UX582ZM-AS76T,Intel,Core i7,SSD,Windows 11 Home,3840 x 2160 Pixels,4.3,,2244.97,Yes,11/4/24 20:06,https://www.amazon.com/ASUS-i7-12700H-ScreenPad-Celestial-UX582ZM-AS76T/dp/B09TDKV65Z/ref=sr_1_1009?dib=eyJ2IjoiMSJ9.3xAXMmORJ2xPrEEEJ6242B-fdhn2ZcULC_WOuEU_YNQfT64_l8j8_LRFhOE4JRjw8-FE9tvsgLejqTmgTuUpbqIkd3ztZY58nUrIa8ttr1ikcEtSZDAGWXDPwaVyOWvSrLqU2zUJMKhWglgWgD6nTcgAAuG7qPvbW_8kpE15jPZEqVs_ua9lhsIOZbg6RSF6GG7Y7Ykp3ZXbmuG2rkt7DdBMZBldsG5gzpzoxvjjxoOfQAOXc_sO98sr5wnqvJzmCGS_qPpYE_ro23K11NTtG528LaxSH7fYXElLLucjHoc.SPcjMSil8JjRPcgldZiGWkL3M7GeH8DrNLr4zBQ-dhI&dib_tag=se&qid=1730676923&s=pc&sr=1-1009,Amazon,2048,15.6,16,324,14.17 x 9.81 x 0.85 inches,1.8,
KAIGERR,AX16PRO,AX16PRO,AMD,AMD Ryzen 7,SSD,Windows,1920x1080 Pixels,5.0,,1699.99,Yes,11/4/24 20:06,https://www.amazon.com/KAIGERR-Computer-Graphics-16-1-inch-Display/dp/B0DKDY78K3/ref=sr_1_1010?dib=eyJ2IjoiMSJ9.3xAXMmORJ2xPrEEEJ6242B-fdhn2ZcULC_WOuEU_YNQfT64_l8j8_LRFhOE4JRjw8-FE9tvsgLejqTmgTuUpbqIkd3ztZY58nUrIa8ttr1ikcEtSZDAGWXDPwaVyOWvSrLqU2zUJMKhWglgWgD6nTcgAAuG7qPvbW_8kpE15jPZEqVs_ua9lhsIOZbg6RSF6GG7Y7Ykp3ZXbmuG2rkt7DdBMZBldsG5gzpzoxvjjxoOfQAOXc_sO98sr5wnqvJzmCGS_qPpYE_ro23K11NTtG528LaxSH7fYXElLLucjHoc.SPcjMSil8JjRPcgldZiGWkL3M7GeH8DrNLr4zBQ-dhI&dib_tag=se&qid=1730676923&s=pc&sr=1-1010,Amazon,512,16.1,16,9,14.25 x 9.90 x 0.70 inches,3.99,
Lenovo,ThinkPad T16 Gen 2,ThinkPad T16 Gen 2,Intel,Core i5,SSD,Windows 11 Pro,1920 x 1200 Pixels,5.0,,889.0,Yes,11/4/24 20:06,https://www.amazon.com/Lenovo-ThinkPad-T16-Business-Fingerprint/dp/B0DGGBHKD6/ref=sr_1_1011?dib=eyJ2IjoiMSJ9.3xAXMmORJ2xPrEEEJ6242B-fdhn2ZcULC_WOuEU_YNQfT64_l8j8_LRFhOE4JRjw8-FE9tvsgLejqTmgTuUpbqIkd3ztZY58nUrIa8ttr1ikcEtSZDAGWXDPwaVyOWvSrLqU2zUJMKhWglgWgD6nTcgAAuG7qPvbW_8kpE15jPZEqVs_ua9lhsIOZbg6RSF6GG7Y7Ykp3ZXbmuG2rkt7DdBMZBldsG5gzpzoxvjjxoOfQAOXc_sO98sr5wnqvJzmCGS_qPpYE_ro23K11NTtG528LaxSH7fYXElLLucjHoc.SPcjMSil8JjRPcgldZiGWkL3M7GeH8DrNLr4zBQ-dhI&dib_tag=se&qid=1730676923&s=pc&sr=1-1011,Amazon,2048,16.0,24,1,14.25 x 10.06 x 0.81 inches,8.0,
FURESTUR,F15,,Intel,Intel N100,SSD,Windows 11 Pro,1920 x 1080 Pixels,5.0,,299.0,Yes,11/4/24 20:06,https://www.amazon.com/FURESTUR-Computer-Quad-Core-Processor-Laptops/dp/B0D929HKPY/ref=sr_1_1012?dib=eyJ2IjoiMSJ9.3xAXMmORJ2xPrEEEJ6242B-fdhn2ZcULC_WOuEU_YNQfT64_l8j8_LRFhOE4JRjw8-FE9tvsgLejqTmgTuUpbqIkd3ztZY58nUrIa8ttr1ikcEtSZDAGWXDPwaVyOWvSrLqU2zUJMKhWglgWgD6nTcgAAuG7qPvbW_8kpE15jPZEqVs_ua9lhsIOZbg6RSF6GG7Y7Ykp3ZXbmuG2rkt7DdBMZBldsG5gzpzoxvjjxoOfQAOXc_sO98sr5wnqvJzmCGS_qPpYE_ro23K11NTtG528LaxSH7fYXElLLucjHoc.SPcjMSil8JjRPcgldZiGWkL3M7GeH8DrNLr4zBQ-dhI&dib_tag=se&qid=1730676923&s=pc&sr=1-1012,Amazon,512,15.6,16,2,14.00 x 9.10 x 0.38 inches,0.634,
Dell,XPS 15 9000,9530,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1200 Pixels,,,1472.5,Yes,11/4/24 20:06,https://www.amazon.com/Dell-9000-9530-15-6-Notebook/dp/B0C54W3RQ7/ref=sr_1_1013?dib=eyJ2IjoiMSJ9.3xAXMmORJ2xPrEEEJ6242B-fdhn2ZcULC_WOuEU_YNQfT64_l8j8_LRFhOE4JRjw8-FE9tvsgLejqTmgTuUpbqIkd3ztZY58nUrIa8ttr1ikcEtSZDAGWXDPwaVyOWvSrLqU2zUJMKhWglgWgD6nTcgAAuG7qPvbW_8kpE15jPZEqVs_ua9lhsIOZbg6RSF6GG7Y7Ykp3ZXbmuG2rkt7DdBMZBldsG5gzpzoxvjjxoOfQAOXc_sO98sr5wnqvJzmCGS_qPpYE_ro23K11NTtG528LaxSH7fYXElLLucjHoc.SPcjMSil8JjRPcgldZiGWkL3M7GeH8DrNLr4zBQ-dhI&dib_tag=se&qid=1730676923&s=pc&sr=1-1013,Amazon,2048,16.0,16,0,9.10 x 13.60 x 0.71 inches,4.21,
Exilapsire,LeadBook T11,LeadBook T1,Intel,Celeron,SSD,Windows,1920 x 1080 Pixels,3.3,6.0,169.99,Yes,11/4/24 20:06,https://www.amazon.com/Exilapsire-Computer-Quad-Core-Computers-Lightweight/dp/B0CJTTRGJW/ref=sr_1_1014?dib=eyJ2IjoiMSJ9.3xAXMmORJ2xPrEEEJ6242B-fdhn2ZcULC_WOuEU_YNQfT64_l8j8_LRFhOE4JRjw8-FE9tvsgLejqTmgTuUpbqIkd3ztZY58nUrIa8ttr1ikcEtSZDAGWXDPwaVyOWvSrLqU2zUJMKhWglgWgD6nTcgAAuG7qPvbW_8kpE15jPZEqVs_ua9lhsIOZbg6RSF6GG7Y7Ykp3ZXbmuG2rkt7DdBMZBldsG5gzpzoxvjjxoOfQAOXc_sO98sr5wnqvJzmCGS_qPpYE_ro23K11NTtG528LaxSH7fYXElLLucjHoc.SPcjMSil8JjRPcgldZiGWkL3M7GeH8DrNLr4zBQ-dhI&dib_tag=se&qid=1730676923&s=pc&sr=1-1014,Amazon,192,14.1,4,37,12.60 x 10.60 x 0.60 inches,2.82,
HP,HP,14-ep0792wm,Intel,Core i3,SSD,Windows 11 Pro,1366 X 768 Pixels,4.0,,409.99,Yes,11/4/24 20:07,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MDM5NzkyNTI3NzgyOTIzOjE3MzA2NzY5MjM6c3BfYnRmX2Jyb3dzZTozMDA1MTAxOTYzOTkwMDI6OjA6Og&url=%2FHP-Computer-Display-Business-Portable%2Fdp%2FB097THXGXT%2Fref%3Dsr_1_1015_sspa%3Fdib%3DeyJ2IjoiMSJ9.3xAXMmORJ2xPrEEEJ6242B-fdhn2ZcULC_WOuEU_YNQfT64_l8j8_LRFhOE4JRjw8-FE9tvsgLejqTmgTuUpbqIkd3ztZY58nUrIa8ttr1ikcEtSZDAGWXDPwaVyOWvSrLqU2zUJMKhWglgWgD6nTcgAAuG7qPvbW_8kpE15jPZEqVs_ua9lhsIOZbg6RSF6GG7Y7Ykp3ZXbmuG2rkt7DdBMZBldsG5gzpzoxvjjxoOfQAOXc_sO98sr5wnqvJzmCGS_qPpYE_ro23K11NTtG528LaxSH7fYXElLLucjHoc.SPcjMSil8JjRPcgldZiGWkL3M7GeH8DrNLr4zBQ-dhI%26dib_tag%3Dse%26qid%3D1730676923%26s%3Dpc%26sr%3D1-1015-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,Amazon,512,14.0,16,2,19.00 x 10.00 x 1.00 inches,3.09,
Dell,Dell inspiron,dell inspiron 15,Intel,Core i5,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.0,,699.99,Yes,11/4/24 20:07,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MDM5NzkyNTI3NzgyOTIzOjE3MzA2NzY5MjM6c3BfYnRmX2Jyb3dzZTozMDAzODA3MDEyODY3MDI6OjA6Og&url=%2FDell-15-Touchscreen-i5-1155G7-Processor%2Fdp%2FB0CTN153WL%2Fref%3Dsr_1_1016_sspa%3Fdib%3DeyJ2IjoiMSJ9.3xAXMmORJ2xPrEEEJ6242B-fdhn2ZcULC_WOuEU_YNQfT64_l8j8_LRFhOE4JRjw8-FE9tvsgLejqTmgTuUpbqIkd3ztZY58nUrIa8ttr1ikcEtSZDAGWXDPwaVyOWvSrLqU2zUJMKhWglgWgD6nTcgAAuG7qPvbW_8kpE15jPZEqVs_ua9lhsIOZbg6RSF6GG7Y7Ykp3ZXbmuG2rkt7DdBMZBldsG5gzpzoxvjjxoOfQAOXc_sO98sr5wnqvJzmCGS_qPpYE_ro23K11NTtG528LaxSH7fYXElLLucjHoc.SPcjMSil8JjRPcgldZiGWkL3M7GeH8DrNLr4zBQ-dhI%26dib_tag%3Dse%26qid%3D1730676923%26s%3Dpc%26sr%3D1-1016-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,Amazon,2048,15.6,32,1,14.10 x 9.20 x 0.70 inches,3.65,
HP,TPN-I139_767L0AV,TPN-I139_767L0AV,Intel,Core i7,SSD,Windows 11 Pro,1600 x 900 Pixels,,,1139.0,Yes,11/4/24 20:07,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MDM5NzkyNTI3NzgyOTIzOjE3MzA2NzY5MjM6c3BfYnRmX2Jyb3dzZTozMDA0OTg3NTc3MjA5MDI6OjA6Og&url=%2FHP-Business-Portable-Touchscreen-Fingerprint%2Fdp%2FB0DGLZPNT2%2Fref%3Dsr_1_1017_sspa%3Fdib%3DeyJ2IjoiMSJ9.3xAXMmORJ2xPrEEEJ6242B-fdhn2ZcULC_WOuEU_YNQfT64_l8j8_LRFhOE4JRjw8-FE9tvsgLejqTmgTuUpbqIkd3ztZY58nUrIa8ttr1ikcEtSZDAGWXDPwaVyOWvSrLqU2zUJMKhWglgWgD6nTcgAAuG7qPvbW_8kpE15jPZEqVs_ua9lhsIOZbg6RSF6GG7Y7Ykp3ZXbmuG2rkt7DdBMZBldsG5gzpzoxvjjxoOfQAOXc_sO98sr5wnqvJzmCGS_qPpYE_ro23K11NTtG528LaxSH7fYXElLLucjHoc.SPcjMSil8JjRPcgldZiGWkL3M7GeH8DrNLr4zBQ-dhI%26dib_tag%3Dse%26qid%3D1730676923%26s%3Dpc%26sr%3D1-1017-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,Amazon,4096,17.3,64,0,15.78 x 10.15 x 0.78 inches,4.6,
Exilapsire,LeadBook T11,LeadBook T1,Intel,Celeron,SSD,Windows,1920 x 1080 Pixels,3.3,6.0,169.99,Yes,11/4/24 20:07,https://www.amazon.com/Exilapsire-Computer-Quad-Core-Computers-Lightweight/dp/B0CJTTRGJW/ref=sr_1_1012?dib=eyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4&dib_tag=se&qid=1730676928&s=pc&sr=1-1012,Amazon,192,14.1,4,37,12.60 x 10.60 x 0.60 inches,2.82,
SGIN,SGIN-X15,SGIN-X15,Intel,Celeron,SSD,Windows,1920 x 1080 Pixels,5.0,8.0,499.99,Yes,11/4/24 20:07,https://www.amazon.com/SGIN-Computer-Processor-1920x1080-Bluetooth/dp/B0DF2CMFKV/ref=sr_1_1013?dib=eyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4&dib_tag=se&qid=1730676928&s=pc&sr=1-1013,Amazon,512,15.6,12,1,15.60 x 9.00 x 0.60 inches,3.72,
HP,HP,HP,Intel,Pentium II,SSD,Windows 11 Home,1366 x 768 Pixels,5.0,,379.0,Yes,11/4/24 20:07,https://www.amazon.com/HP-Quad-Core-Processor-Alpacatec-Accessories/dp/B0DBH1WWDX/ref=sr_1_1014?dib=eyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4&dib_tag=se&qid=1730676928&s=pc&sr=1-1014,Amazon,128,15.6,8,3,14.17 x 9.29 x 0.73 inches,4.93,
Dell,Dell Mobile Workstation 7770,Precision 7770,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1080 Pixels,5.0,,2399.99,Yes,11/4/24 20:07,https://www.amazon.com/Dell-Precision-7770-Workstation-i7-12850HX/dp/B0D22SN8CB/ref=sr_1_1015?dib=eyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4&dib_tag=se&qid=1730676928&s=pc&sr=1-1015,Amazon,8192,17.3,64,1,15.67 x 10.44 x 1.13 inches,6.65,
ANPCOWER,A25,A25 Series,Intel,Celeron N,SSD,Windows,1920x1200 Pixels,2.0,,1728.0,Yes,11/4/24 20:07,https://www.amazon.com/ANPCOWER-Processor-Windows-Computer-Bluetooth/dp/B0DD3DBKNV/ref=sr_1_1016?dib=eyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4&dib_tag=se&qid=1730676928&s=pc&sr=1-1016,Amazon,2048,15.6,16,1,13.40 x 0.90 x 9.00 inches,4.88,
HP,HP Essential,HP Essential,Intel,Core i3,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.7,,699.0,Yes,11/4/24 20:07,https://www.amazon.com/HP-Processor-External-Storage-Anti-Glare/dp/B0DJRTHQJ6/ref=sr_1_1017?dib=eyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4&dib_tag=se&qid=1730676928&s=pc&sr=1-1017,Amazon,2048,17.3,32,7,15.78 x 10.15 x 0.78 inches,3.15,
Lenovo,Lenovo T480,Thinkpad T480,Intel,Core i7,SSD,Windows 10 Pro,1920 x 1080 pixels,3.6,,265.0,Yes,11/4/24 20:07,https://www.amazon.com/Lenovo-ThinkPad-T480-1920x1080-Bluetooth/dp/B0CP5MZZK1/ref=sr_1_1018?dib=eyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4&dib_tag=se&qid=1730676928&s=pc&sr=1-1018,Amazon,512,14.0,16,18,12.00 x 8.00 x 1.00 inches,4.94,
HP,EliteBook,HP,Intel,Core i5,SSD,Windows 10 Pro,1920 x 1080 Pixels,4.4,,521.0,Yes,11/4/24 20:07,https://www.amazon.com/Newest-HP-EliteBook-Business-Computer/dp/B09QFTGPQC/ref=sr_1_1019?dib=eyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4&dib_tag=se&qid=1730676928&s=pc&sr=1-1019,Amazon,512,14.0,16,11,12.73 x 8.44 x 0.70 inches,3.21,
HP,Chromebook X 360,14b-ca0010nr,Intel,Celeron N,SSD,Chrome OS,1366 x 768,4.5,12.0,295.0,Yes,11/4/24 20:07,https://www.amazon.com/HP-Chromebook-14-Inch-Touchscreen-14b-ca0010nr/dp/B07VZ39199/ref=sr_1_1020?dib=eyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4&dib_tag=se&qid=1730676928&s=pc&sr=1-1020,Amazon,32,14.0,4,739,12.76 x 8.90 x 0.74 inches,3.5,
HP,HP,Elitebook 840 G6,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1080 MP,4.6,14.0,369.99,Yes,11/4/24 20:08,https://www.amazon.com/HP-EliteBook-840-G6-Fingerprint/dp/B0DBMYHQ4S/ref=sr_1_1021?dib=eyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4&dib_tag=se&qid=1730676928&s=pc&sr=1-1021,Amazon,512,14.0,32,3,9.22 x 12.84 x 0.71 inches,2.0,
Lenovo,IdeaPad 3 15ITL6,IdeaPad 3 15ITL6,Intel,Core i5,SSD,Windows 11 Home,1920 x 1080 Pixels,4.1,,559.99,Yes,11/4/24 20:08,https://www.amazon.com/Lenovo-IdeaPad-Touchscreen-i5-1155G7-Windows/dp/B0C6VVHS73/ref=sr_1_1022?dib=eyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4&dib_tag=se&qid=1730676928&s=pc&sr=1-1022,Amazon,2048,15.6,24,180,14.26 x 9.98 x 0.78 inches,3.74,
HP,Envy 17t-cw100,8L755AV,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.3,,1189.99,Yes,11/4/24 20:08,https://www.amazon.com/HP-Touchscreen-i7-13700H-Thunderbolt-Dockztorm/dp/B0BGKCJ6QH/ref=sr_1_1023?dib=eyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4&dib_tag=se&qid=1730676928&s=pc&sr=1-1023,Amazon,2048,17.3,32,33,16.00 x 11.00 x 1.00 inches,6.0,
Dell,"Dell Inspiron 15.6"" Touchscreen Laptop",Dell Inspiron Laptop,Intel,Core i7,SSD,Windows 11 Pro,1920x1080 Pixels,,,1139.99,Yes,11/4/24 20:08,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTg5NTgzNzExMjM5NDI2OjE3MzA2NzY5Mjg6c3BfbXRmX2Jyb3dzZTozMDA0NDY2MjU1ODk1MDI6OjA6Og&url=%2FDell-Inspiron-Touchscreen-Laptop-Microsoft%2Fdp%2FB08CNNLFG6%2Fref%3Dsr_1_1026_sspa%3Fdib%3DeyJ2IjoiMSJ9.PCy8Tlcm4mRCaJcnR4VS8-eBgcqQL0AA8M77-CZT8sEZ9bFBvuv-J_y1DzRLLE54Q_W_A8SUmjS9VPe7wFjQZTY78NjjpU9XUwBYxN7RPj5Cqd-rLVoENk_EvN3bFbXaEJW9ZNujyF-CLKu228RsNu5mrqs-ViNz-LGjfqXJSxzKQ1f5ssHJRuEzgftTRBjzIw-Loqg9hPJSIO_TcuaLE7C1QmWdi6_uhRZLRiYH1PZSqz_J36RfcqzJe0ZA5KGsxpRXdbfP5eRjsxkchmIzV1vORYAwODNo7nu4YYQ9Cio.fF8t7T_vTUZ88PQiHxWKXb90ud7CwaRIOwbO7VbQRT4%26dib_tag%3Dse%26qid%3D1730676928%26s%3Dpc%26sr%3D1-1026-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,2048,15.6,64,0,14.11 x 0.75 x 9.25 inches,3.64,
